frame_name,fid,class,bb0,bb1,bb2,bb3,ID,center_x_pixels,center_y_pixels,center_x_um,center_y_um,frame_number,delta_x,delta_y
30_frame_0_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0765625,0.2364583333333333,0.0375,0.04375,30,49.0,113.49999999999999,102.08333333333334,236.45833333333331,0,0.0,0.0
30_frame_1_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0669921875,0.23203125,0.037109375,0.0442708333333333,30,42.875,111.375,89.32291666666667,232.03125000000003,1,-12.760416666666671,-4.427083333333286
30_frame_2_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.057421875,0.2276041666666666,0.03671875,0.0447916666666666,30,36.75,109.24999999999997,76.5625,227.60416666666663,2,-12.760416666666671,-4.4270833333334
30_frame_3_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0478515625,0.2231770833333333,0.036328125,0.0453125,30,30.625,107.12499999999999,63.802083333333336,223.17708333333331,3,-12.760416666666664,-4.427083333333314
30_frame_4_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.03828125,0.21875,0.0359375,0.0458333333333333,30,24.5,105.0,51.04166666666667,218.75000000000003,4,-12.760416666666664,-4.427083333333286
30_frame_5_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.037646484375,0.2177734375,0.03583984375,0.046484375,30,24.09375,104.53125,50.19531250000001,217.77343750000003,5,-0.8463541666666643,-0.9765625
30_frame_6_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.03701171875,0.216796875,0.0357421875,0.0471354166666666,30,23.6875,104.0625,49.348958333333336,216.79687500000003,6,-0.8463541666666714,-0.9765625
30_frame_7_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.036376953125,0.2158203125,0.03564453125,0.0477864583333333,30,23.28125,103.59375,48.50260416666667,215.82031250000003,7,-0.8463541666666643,-0.9765625
30_frame_8_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0357421875,0.21484375,0.035546875,0.0484375,30,22.875,103.125,47.65625,214.84375000000003,8,-0.8463541666666714,-0.9765625
30_frame_9_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.035107421875,0.2138671875,0.03544921875,0.0490885416666666,30,22.46875,102.65625,46.809895833333336,213.86718750000003,9,-0.8463541666666643,-0.9765625
30_frame_10_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.03447265625,0.212890625,0.0353515625,0.0497395833333333,30,22.0625,102.1875,45.96354166666667,212.89062500000003,10,-0.8463541666666643,-0.9765625
30_frame_11_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.033837890625,0.2119140625,0.03525390625,0.050390625,30,21.65625,101.71875,45.1171875,211.91406250000003,11,-0.8463541666666714,-0.9765625
30_frame_12_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.033203125,0.2109375,0.03515625,0.0510416666666666,30,21.25,101.25,44.270833333333336,210.93750000000003,12,-0.8463541666666643,-0.9765625
30_frame_13_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.032568359375,0.2099609375,0.03505859375,0.0516927083333333,30,20.84375,100.78125,43.42447916666667,209.96093750000003,13,-0.8463541666666643,-0.9765625
30_frame_14_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.03193359375,0.208984375,0.0349609375,0.05234375,30,20.4375,100.3125,42.578125,208.98437500000003,14,-0.8463541666666714,-0.9765625
30_frame_15_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.031298828125,0.2080078125,0.03486328125,0.0529947916666666,30,20.03125,99.84375,41.731770833333336,208.00781250000003,15,-0.8463541666666643,-0.9765625
30_frame_16_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0306640625,0.20703125,0.034765625,0.0536458333333333,30,19.625,99.375,40.88541666666667,207.03125000000003,16,-0.8463541666666643,-0.9765625
30_frame_17_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.030029296875,0.2060546875,0.03466796875,0.054296875,30,19.21875,98.90625,40.0390625,206.05468750000003,17,-0.8463541666666714,-0.9765625
30_frame_18_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.02939453125,0.205078125,0.0345703125,0.0549479166666666,30,18.8125,98.4375,39.192708333333336,205.07812500000003,18,-0.8463541666666643,-0.9765625
30_frame_19_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.028759765625,0.2041015625,0.03447265625,0.0555989583333333,30,18.40625,97.96875,38.34635416666667,204.10156250000003,19,-0.8463541666666643,-0.9765625
30_frame_20_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.028125,0.203125,0.034375,0.05625,30,18.0,97.5,37.5,203.12500000000003,20,-0.8463541666666714,-0.9765625
30_frame_21_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0275173611111111,0.2017361111111111,0.034375,0.05625,30,17.611111111111104,96.83333333333333,36.6898148148148,201.73611111111111,21,-0.8101851851851976,-1.3888888888889142
30_frame_22_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0269097222222222,0.2003472222222222,0.034375,0.05625,30,17.222222222222207,96.16666666666666,35.8796296296296,200.34722222222223,22,-0.8101851851852047,-1.3888888888888857
30_frame_23_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0263020833333333,0.1989583333333333,0.034375,0.05625,30,16.83333333333331,95.49999999999999,35.0694444444444,198.95833333333331,23,-0.8101851851851976,-1.3888888888889142
30_frame_24_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0256944444444444,0.1975694444444444,0.034375,0.05625,30,16.444444444444418,94.83333333333331,34.25925925925921,197.56944444444443,24,-0.8101851851851904,-1.3888888888888857
30_frame_25_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0250868055555555,0.1961805555555555,0.034375,0.05625,30,16.05555555555552,94.16666666666664,33.449074074074005,196.18055555555551,25,-0.8101851851852047,-1.3888888888889142
30_frame_26_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0244791666666666,0.1947916666666666,0.034375,0.05625,30,15.666666666666625,93.49999999999997,32.63888888888881,194.79166666666663,26,-0.8101851851851976,-1.3888888888888857
30_frame_27_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0238715277777777,0.1934027777777777,0.034375,0.05625,30,15.277777777777729,92.8333333333333,31.828703703703603,193.40277777777771,27,-0.8101851851852047,-1.3888888888889142
30_frame_28_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0232638888888888,0.1920138888888889,0.034375,0.05625,30,14.888888888888832,92.16666666666667,31.018518518518402,192.0138888888889,28,-0.8101851851852011,-1.3888888888888005
30_frame_29_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.02265625,0.190625,0.034375,0.05625,30,14.5,91.5,30.208333333333336,190.625,29,-0.8101851851850661,-1.3888888888889142
30_frame_30_with_ftid,ckz3w19jd00173867sbg0jtqu,0,0.0220486111111111,0.1892361111111111,0.034375,0.05625,30,14.111111111111104,90.83333333333333,29.398148148148135,189.23611111111111,30,-0.8101851851852011,-1.3888888888888857
