fid,ALH Mean,ALH Max
ckyw7vqeb000j3867v1k4y9wh,1.9340628065522737e-05,0.026248124695119286
ckywzs7c60003386lx8xpyitp,1.9922290088305912e-05,0.027065597574126226
ckywzsbvn0006386lup64vzl3,0.08054660745102976,8.267198875839256
ckywzsgpn000a386l8p612lq2,0.007473322898329366,2.2910421872037543
ckywzsjng000e386l0x3csdzp,0.7279990362460329,111.69325936484417
ckywzsptj000i386l97i7pdnr,0.0011383237908633925,0.8454682323096726
ckywzstpz000m386ltbep0jdf,0.0,0.0
ckywzszcj000q386lvnwjhjts,0.01855008820799749,1.1130052924798495
ckywzt9s3000u386lg8o365om,0.0,0.0
ckywztf0j000y386lthcp1w6h,0.14261086469971246,0.7234079546938039
ckywztlv70012386lyzjoz3ce,0.0,0.0
ckywzts4n0016386lfrsztf67,0.0,0.0
ckywzv37s001e386lanskrvq4,0.0,0.0
ckywzx06s001i386lmpznlxwl,0.0038027754125617313,0.3592426614382251
ckyx08h70001m386lqjybs9oy,0.01811966301645046,2.864877976673584
ckyx0iks3001q386l8i539om7,0.0,0.0
ckyx0lqp5001u386l5v1jzz7x,0.14200772641071768,4.370211082674948
ckyx0mtcc001y386lnmogaytg,0.0,0.0
ckyx0qg3c0022386lb33lduw5,0.0,0.0
ckyx0s3a20026386ltknuiv5d,0.43968833672758323,4.829224178822082
ckyx0vpzy002a386l1nyeynwd,0.04438614020530437,0.9891023229411879
ckyx1bipm002e386lqexj7hxp,0.0,0.0
ckyx1dcnl002i386l9it7iqb8,0.2990354348833206,1.4951771744166031
ckyx1e2he002m386l0sgitlgi,0.0,0.0
ckyx1ev5w002q386lm5txiqgc,0.014984216742249751,3.6885268472169614
ckyx1gdws002u386legnuxrf1,0.009536544863448059,1.4110590217367687
ckyx1i83h002y386laem2t1qn,0.004927230139194736,1.1246995591649884
ckyx1lg4h0032386lj2flcs53,0.0,0.0
ckyx1mxmx0036386lmlr5h5lp,0.02360890807023818,8.25027469929786
ckyx1u33s003a386lwt61jsyk,0.015485922510833796,1.7878510099528337
ckyx1yn65003f386l13ijmq9g,0.016105604463553285,2.9825706203826545
ckyx38hf5003j386lriwev7pv,0.018246372466706042,0.5291448015344752
ckyx3a1gp003n386l1kj2u4ab,0.0,0.0
ckyx3bhaq003r386lgbo6ccm4,0.04150306980895268,1.0893316484998083
ckyxc80q900033867653k51jj,0.0,0.0
ckyxci4dp0003386ls5z7sg8e,0.0,0.0
ckyxckuky0008386l8bqhl1ew,0.054220937169621015,2.9508214777731174
ckyxcnz6l000c386lgjl605ti,0.5865561998873373,4.25599251601941
ckyxcq71x000g386l3gdqcu9b,3.686757501435198,35.79084744459766
ckyxcuyn6000c3867qemlodsx,0.0,0.0
ckz5ia47400083p67euvc2mi4,0.09050518177070419,0.8578227159748198
cl4zc8v0x00233y6fsi1k9hp5,0.0,0.0
cl4zcaffx00273y6f1kc8gtmg,0.0,0.0
cl4zcaxic002b3y6fqciieelc,8.979486461775094,52.62462512056351
cl4zccepl002f3y6fojwofpfi,0.0,0.0
cl4zcdmxp002i3y6fbql082bt,0.0,0.0
