fid,ALH Mean,ALH Max
ckz3wzlij001f3867sol86pit,0.0,0.0
cl4sb9k3h0005356fgh2i05tl,6.914467347389196e-05,0.09588876523765948
cl4sb9r0t000a356f3fr22n3k,0.0038290438399335037,1.138449277708997
cl4sb9vbv000e356fjk3h7yl0,0.011574858065421878,2.0136116746488804
cl4sba04d000i356feuxuanko,0.0006012192248049635,0.18053614030700116
cl4sba4bd000l356fifxda70f,0.08780510725662459,16.844094378974816
cl4sba9h6000p356fizta9ng7,0.023268452573714602,3.2246390946990506
cl4sbacfa000t356f0n0vwnmu,6.977876453338084e-05,0.038403408720826065
cl4sbag3j000x356fg0qnddvw,5.098838211921646e-05,0.025347912003894333
cl4sbajh60011356f1nlii7qd,0.0002021866582452013,0.07872355859884268
cl4sbaodz0015356fso1rbddu,0.0023087371902424936,1.777927675893299
cl4sbaun20018356fdw4xbwhw,0.01728449248883217,3.3874074118953352
cl4sbazoa001c356f4lz6t5lf,0.09858120101845108,9.150108970392498
cl4sbb4jr001g356foa7q96fb,4.124695894717983e-05,0.02009276416412195
cl4sbb9kr001k356foz9ala52,0.006202668809098892,1.8312765229189072
cl4sbbe2n001o356fcwn1gqn6,0.029638097042153227,5.981035029424822
cl4sbbh2s001s356fijizhnbu,0.0210278711973235,2.9541548483229603
cl4sbbks3001w356fxefedoh2,0.03973824905784943,10.882791307082817
cl4sbbo2u0020356fd0fnkq87,2.7339144987329102e-05,0.023451395234877197
cl4sbbrv50024356ficz1v42t,0.0,0.0
cl4sbk21q0027356fftapt7ed,5.587973193357854e-05,0.053184313472499134
cl4sbk6i6002b356fpuhbse8f,0.013052798381331408,1.835428074082892
cl4sbk8io002f356fwmcd3pjv,0.008548526396610601,11.596657654734198
cl4sbkbh4002j356fm66s3m92,0.00013674294095394966,0.054387979036446515
cl4sbkem1002n356fxfddycqm,0.00013861737615164055,0.07084816814215722
cl4sbkjoj002r356fdo9o05v6,5.367028033387313e-05,0.05954879319972665
cl4sbkmhx002v356flj7vcxfm,0.03259115350783006,7.94997930081032
cl4sbkrjg002z356fw5lbw5td,0.00026252548500928675,0.17296473258030742
cl4sbkvid0033356f9np159q3,0.002301644772696284,0.2076967147406282
cl4sbkzsc0037356fpw3zq1eg,,
cl4sbl2xf003b356f7apltw6o,0.0,0.0
cl4sbl6n7003f356fph1n1pui,8.158666343122228e-06,0.006210480429934316
cl4sbla0v003j356fq7o6brxl,0.01953836950274923,1.8355758101844375
cl4sbldor003n356fz6nw845g,0.0012005265417623463,0.6180558264854039
cl4sblih1003r356fmkaegwgz,6.503462435372713e-05,0.0716511337849194
cl4sblncn003v356fdfwxtd52,0.0,0.0
cl4sbm49z003z356fg19quzbr,0.012703908528382463,4.092053131866669
cl4sbnp6l0043356f929tcrw6,0.0,0.0
cl4sbnxv00047356f8wdlcgvj,0.0,0.0
cl4x5svmz0003356fdijlb1j7,0.0636114453441317,7.020726366029583
cl4xr03vs0003356f81sckspm,0.03566918007847786,3.609601631385767
cl4xu445e0007356fnnxr83u6,0.0,0.0
cl4xu8pb0000b356fd0prmlo0,0.03646752723046974,3.595961172272075
cl4xuplh0000f356fynap0yt1,0.35600864309895663,3.41004427655576
cl4xuskuw000j356f3ybq9i2c,0.0490221064964438,0.8566999776894088
cl4xuuxyo000n356f8derlp9a,0.027144946940563713,6.804085194600236
cl4xvx69d000r356fyv9ewcu4,0.061663654592996435,6.416497480289168
cl4xvz0yd000v356fqpmftpn7,0.003036870103022187,0.36319499430965085
cl4xzgx0l000z356fdbvx7scy,0.04370214488246202,9.625357802343094
cl4y0u4f00013356f4rj5r02e,0.006020022464315553,1.0922686572100828
cl4y18g4u0017356fzzyk4wss,0.005275525940222776,2.734423440170372
cl4yjcgg20003356f49v03xsc,0.0,0.0
cl4yjhzoy0007356fn1bc4uw6,0.0,0.0
cl4yjn0pu000b356frte1icdf,0.058489846261714704,7.527667913141928
cl4yjvzjp000f356fza9vdddz,0.0032694506012199776,0.4941911937359735
cl4ykemum000n356fyzopq0xp,0.0,0.0
cl4ykt5e5000r356f5nafzpuk,0.0,0.0
cl4ykxhdc000v356fuf0cfrlv,0.05525146535465786,4.619720381609177
cl4yl5ed5000z356fm9nkxgfo,0.0004432776063808984,0.18389257081922694
cl4ylb4b40013356fpwidj9om,0.021646382647085065,1.6663065782693351
cl4ylk3hu0017356fm2i4n7b1,0.02495090212622407,4.506741616276558
cl4ylwkya001b356fsb0smd1g,0.02355470980921412,3.0421302726689756
cl4ym22tv001f356f8g69lzlj,0.0072668663144595394,1.5481843208665087
cl4ym9iww001j356fm9a6fais,0.023817424397024924,1.9754751954372969
cl4ymgo9w001n356fkgsltgz1,0.0,0.0
cl4yn37so001r356fvarvidkp,0.008105890012066809,2.481581737178376
cl4yncaoh001v356fsles4wnf,0.003691961388128115,0.6168961717460325
cl4ynjhpt001z356fqic0b1ce,0.0,0.0
cl4ynkuw10023356fct2gneak,0.011542010568573537,0.9108589354734882
cl4z79cal00033b6ftsy89od7,0.06222386397875325,3.815522792835669
cl4z7eip800073b6f4hn4uo9f,0.04000279674444249,0.24159703447331024
cl4z7h6ym000b3b6fjyo49iwn,0.003264697189408482,1.909624794871425
cl4z8adui000f3b6f9zi2ft3x,0.00010823259614312067,0.030614402503981213
cl4z8hbub00033b6fmxmwacsm,1.3102067513292587e-05,0.011892784797624388
