fid,ALH Mean,ALH Max
ckz3vwyqh000r3867ejpqrh3v,0.0,0.0
cl3l9s21y00043r6c9z22mg77,0.0,0.0
cl3l9sbf400083r6cvbbylvw8,0.1801611253099331,25.709110600427945
cl3l9sibg000c3r6cny8ys6gz,3.572625718062522e-05,0.02679469288546892
cl3l9sm3z000g3r6c1mykp9ux,0.0,0.0
cl3l9souo000k3r6ck8el0afx,3.2381686106605256,9.218290661806458
cl3l9sy3p000o3r6crvrc7d5m,0.06754175042234764,6.751921098730667
cl3l9t3hw000s3r6cjt5wlsdb,,
cl3l9t8zu000w3r6cpbwsgiug,,
cl3l9tfu100103r6czizzmxj8,0.07408456460765564,6.138079697800339
cl3l9tkl700143r6cq9zyswc2,0.00401859748829728,1.4467592592593805
cl3l9tprg00183r6cl2w8qg4a,0.004107788336920838,1.4713574050232845
cl3l9tt8f001c3r6cq5l0hgob,0.0,0.0
cl3l9txy6001g3r6cnd2gffxo,0.0,0.0
cl3l9u18k001k3r6cped3icrn,0.0001947506533602743,0.1381462550233639
cl3l9u4bl001o3r6ckc3ddmr5,,
cl3l9u93r001s3r6cuhg8mdgx,0.0,0.0
cl3l9ufmk001w3r6cyq89vzx6,0.0,0.0
cl3l9uk3h00203r6ct590m8al,0.0,0.0
cl3l9vsu400243r6ctqrm7alj,0.0,0.0
cl3l9xw5u00283r6c9xt8hv3w,0.04915002284086434,3.407295152255405
cl3l9y99c002c3r6cf9ssmaov,0.04722081538854187,2.3610407694270936
cl3la1b35002g3r6cs234lja3,0.0,0.0
cl3la2ocy002k3r6c4l97swyz,0.0,0.0
cl3laaxqk002o3r6c9tmx16ej,0.09336836328571926,6.150899284020452
cl3lahq71002s3r6cswrlo9yb,0.0025130413192514297,0.3618779499722059
cl3laibb1002w3r6c307znhv3,0.0,0.0
cl3lan72500303r6cxykc0cea,,
cl3lavkqa00343r6cfbfc0lnk,0.03783503595496206,3.0314275985047576
cl3lay5t600383r6c5377gcka,0.0,0.0
cl3laz8qa003c3r6c1i29k66e,0.11423638677809304,7.069540086180579
cl3lbbdjg003g3r6c47a043gz,0.18890156246931622,16.175260253904202
cl3lbiy6y003k3r6cyt6mkxog,0.020367112260403653,2.8452898322790716
cl3lbocc0003o3r6cz9of8unl,0.18068576770334244,9.039640828593823
cl3lc20nq003s3r6crwi6jl4h,2.734174437780236,9.799474754876366
cl3lc5asx003w3r6cndpm5e4j,,
cl3lhe7zy00403r6crf36671d,0.0,0.0
cl3lhgwiz00443r6cqe7vvf2k,0.0,0.0
cl3lhiipm00483r6clbu4zwd5,0.02802437610018188,2.341400350155953
cl3lhilws004c3r6ca6zqy1gw,0.004784018259174355,2.85096749566811
cl3lhip0q004g3r6cy4brw621,0.033102850615946096,10.448816872427644
cl3lhiryb004k3r6c6jpvvzx5,0.0,0.0
cl3lhixat004o3r6c883m96qx,0.0,0.0
cl3lhj2kj004s3r6cqx38u696,0.01174279952903666,3.3390158774398673
cl3lhj62w004w3r6cfpkevjre,0.01798381237070395,2.736364231267331
cl3lhjaff00503r6cfhg41lbh,0.021096694495289944,7.723216032259525
cl3lhjg4e00543r6cwf7i8tpf,0.18110303673151065,13.821782737218204
cl3lhjl0700583r6c98dy5l90,0.00034722275945418867,0.13659472551092844
cl3lhjozs005c3r6c6a8yc1mi,0.0,0.0
cl3lhjwiy005g3r6cqdm1f5xu,0.04107426757684161,1.7708635788423672
cl3lhk205005k3r6cci1nhbg5,8.13778915620316e-05,0.03242105318337832
cl3lhk6ae005o3r6cuxdrdr7u,0.0,0.0
cl3lhkawq005s3r6ct0r20u8u,0.02223459814349641,0.7264124710225738
cl3lhkh4n005w3r6c4bqrr6nr,0.014861297104205497,3.6704101057441574
cl3lhkkd000603r6c4cm2omfx,0.00042133834818938184,0.2487151984130353
cl3lhkr9100643r6c07670105,0.009403243509465526,2.29591386029394
cl3lhkukf00683r6cqecge7xc,0.0,0.0
cl3lhkz8h006c3r6cua0q7ub0,0.0,0.0
cl3lhl5xp006h3r6cniqq2oe4,0.0,0.0
cl3lhlbnd006l3r6cx5itn41y,0.0,0.0
cl3lhlj64006p3r6ctw3z14pj,0.0,0.0
cl3lhmswg006u3r6cin3gjk6l,0.03112516269248103,2.219404306683473
cl3lhnipf006y3r6c9iuye03v,0.05755572585305419,38.618317440518695
cl3li3r1200723r6cali2onlm,0.0907907854613425,11.867408807511003
cl3li4a0i00763r6csy6hcc2f,0.0,0.0
cl3liajlq007a3r6c1pc1hiqu,0.0,0.0
cl3likeil007e3r6cot4qb4oh,0.17369980329520993,9.799474754876544
cl3lip56u007i3r6ch8ndiszm,0.0,0.0
cl3liq9gt007m3r6c37qu2a3z,0.08556648595526209,3.332613156538876
cl3liwwxi007q3r6cecvmvnn7,0.0,0.0
cl3lj876f007u3r6cy64t8qta,0.6323538951481511,7.82454703876572
cl3ljfj2v007y3r6c57zb6kra,0.0,0.0
cl3ljpcis00823r6cg7zlgp9m,3.048236100059512,3.048236100059512
cl3ljrnj900863r6c5mxqxvkd,0.0,0.0
cl3ljrszo008a3r6cqz9s76mi,0.14654172457280437,11.365054679101318
cl3lk7rxk008e3r6cvl9tfyaz,0.08283674040438606,9.09553751599632
cl3lkeq6n008i3r6cdzw9qe25,0.0,0.0
cl3lkfleb008m3r6c4f15engp,0.13295998677076257,8.047793488114591
cl522yttk000b3r6gtxj0zvyx,0.0,0.0
cl522zdjv000f3r6gd65erki8,0.0,0.0
