fid,ALH Mean,ALH Max
ckz3v9nzv00033867jsekqdcl,0.0,0.0
ckz6ru2eb0001386lefk6js4m,0.0,0.0
ckz6ru3um0003386l39xwv0yk,0.0,0.0
ckz6ru5610005386l8uoys4lc,0.0,0.0
ckz6ru6of0007386lhf2t4dtw,0.0,0.0
ckz6ru83f0009386lx7517dwf,0.0,0.0
ckz6ru99l000b386l18xh2byu,0.0,0.0
ckz6rub67000d386ld3mx1dyi,1506029527.565631,2209345316875.174
ckz6ruchb000f386lxxpeu5na,0.0,0.0
ckz6rudsb000h386lkwwvc8dz,0.0,0.0
ckz6ruf3e000j386lbyqpxw51,0.0,0.0
ckz6rugcj000l386lzjazem8c,0.09727880862709556,6.123335977703539
ckz6rui7o000n386lh32dwmkr,0.0,0.0
ckz6ruj49000p386lndk3j9jv,3.942242596689688e-05,0.03196412965892423
ckz6rup8s000r386lkjotnoh0,0.0,0.0
ckz6rurv1000t386llsdca8lh,0.32467856543379653,21.593070054939478
ckz6rut1n000v386l8rfix41j,0.0,0.0
ckz6ruunj000x386l4qiqzsvd,0.0,0.0
ckz6ruw8w000z386lc52x10qx,8.137313045400394e-05,0.08116548735398402
ckz6ruxwl0011386lwhdpziws,0.3339872254449061,13.367533690001602
ckz6ruzco0013386lo3nqjmle,0.0,0.0
ckz6rv4et0015386le3rdpw93,0.0,0.0
ckz6rv5s20017386lyas5kerj,0.08839762899771995,2.990384248620982
ckz6rva9o0019386ll7e0plel,0.0,0.0
ckz6rvjnr001b386l6bprt2rz,0.6600957145296771,10.601792187853073
ckz6rvlfq001d386lt59x4kz2,0.00012481380452634746,0.12831744407315993
ckz6rvnb8001f386l63s6p1ys,0.0,0.0
ckz6rvpuj001h386lhrb15el1,0.0,0.0
ckz6rvrjs001j386lscfviwaz,4.004858469420917e-05,0.04512470201715293
ckz6rvtvy001l386li54we947,0.22073198732919852,7.509320827354338
ckz6rvvx4001n386lwp0hh90g,7.759187154599927e-05,0.026450430896031638
ckz6rvxvs001p386l9u5f2w3s,0.25601560072256163,82.67195767196094
ckz6rvzvz001r386lcw1fqa7h,0.09300120754243953,2.0460265659336696
ckz6rw1y9001t386ll8rr5ixq,0.6757612597807744,22.916874740119273
ckz6rw3in001v386l6bltg9jj,0.30521397412026324,23.860564963063762
ckz6rw56s001x386l432ih3l6,0.0,0.0
cl4sse7t80004356hlgz3o2fx,0.8022394649481687,326.5451704482356
cl4ssee0s0008356hd15z4qn8,0.0,0.0
cl4ssegqi000c356hwxoota92,0.0,0.0
cl4sseopo000g356h6ldd8ms6,0.12838161510394547,35.20117205033799
cl4swkq5u0003356p8vuhc7nn,0.1072609955181774,17.370133555074304
cl4uq6b5l0003356p4ou3mrfw,0.0,0.0
cl4uq7un10007356p14ye3ifb,0.08565829702514173,8.411855115738508
cl4uqbjp9000b356p2175vvqw,0.0,0.0
cl4uqf5bj000f356p05tutl57,0.1001849908855511,58.59325385276639
cl4uqu10i000j356pw85hd2yi,0.03305825616526648,14.921994954143733
cl4uqxtok000n356p228e7wni,0.12668615877397207,8.438822795084642
cl4ur3tl4000r356p5yynq6lr,0.005600130261559832,0.4592106814479062
cl4ur3vs8000v356pe031p1yo,0.0,0.0
cl4urtjol000z356puo72ztp3,0.13474711427040909,5.062707338874792
cl4uru0kq0013356pt4h9yjm1,7.021003829902578e-05,0.056675908515918604
cl4urwkrx0017356pikpviaa9,0.0,0.0
cl4urzbou001b356p2c0bz1ci,0.5046227137658437,8.08763012695224
cl4us4ype001h356pnyet3ts9,0.1188801332183952,6.1756442193553305
cl4us8aru001l356p2sc1k1bh,0.0,0.0
cl53eq6de000f356i3cjd5jif,0.0,0.0
cl53eqa7m000l356ivf26125u,0.0,0.0
