fid,total_displacement,VSL,total_frames,frames_present_by_fid,total_distance,VCL,VAP,class,WOB,LIN,STR
ckyw7qq3p002r3867g7ntncq2,450.90211467001234,15.040301986950718,1470,1470,557.9931936441418,18.599773121471394,17.061254339464547,0,91.72829274873898,80.86282498568943,88.1547258349045
ckyx0p24500033p676mfyier1,145.28542907937376,33.899933451853876,1470,211,659.5140652178023,153.1572947662195,126.73153325576692,0,82.74599877806077,22.134063874397235,26.749406861067275
ckyx0p8bu00073p678ma1nwz9,7.365695637359903,0.24569032418695388,1470,1470,36.47046817251661,1.2156822724172205,1.1169881151136016,0,91.88158291496849,20.21007707042003,21.995786782562703
ckyx0pf8t000b3p67u6biy0y4,40.745015032516555,1.3590917199409878,1470,1470,45.367032798101434,1.5122344266033814,1.501436927413472,0,99.28599038614922,89.87308422766394,90.51940145646327
ckyx0pu50000f3p67k0qf8n66,4.294901693351753,0.14326084613630763,1470,1470,47.03726776908702,1.5679089256362344,1.5385256018702615,0,98.12595468489667,9.137064263995722,9.311567253879751
ckyx0pyml000j3p672kmjurxo,100.18429198787162,30.116750352182265,1470,164,120.18918371051336,35.91018293789729,26.37270550199617,0,73.44074394609702,83.86688089076536,114.19666575316934
ckyx0q2xm000n3p6724s6mdc7,63.601406343640704,2.121490068644244,1470,1470,105.64807406871147,3.5216024689570493,3.281825514703784,0,93.19125436880225,60.24217915977723,64.64359726436366
ckyx0q7mh000r3p67ffu5cr0h,226.50921308218582,13.26039598689021,1470,838,802.718613131005,46.93700721171748,39.73997855506658,0,84.6666221725909,28.251473143732625,33.367899201343675
ckyx0qoib000v3p67ci0368q4,260.84964006534926,8.700906986522881,1470,1470,1464.8818700788083,48.82939566929362,39.78082582787943,0,81.46901120239671,17.818993799250414,21.872112520160556
ckyx0qtt7000z3p6705syt8ow,166.73501202840134,5.561617147305422,1470,1470,3486.321122848395,116.21070409494652,106.53268303889972,0,91.67200549087143,4.785804535493965,5.220573619904639
ckyx0qy2400123p679dgysr4y,222.33422741574353,544.7188571685716,1470,20,243.69286623538812,597.047522276701,158.40792806283145,0,26.531879314862554,91.23542713843176,343.87095635296265
ckyx0r72g00163p67jwcn3suz,223.99708966983377,65.33248448703485,1470,169,1051.9587116229582,305.00578029304705,231.9761189566656,0,76.05630251786863,21.420080768391973,28.163452678178185
ckyx0sop6001a3p674my7phj1,338.76434983956347,158.0900299251296,1470,106,360.1029076852747,166.46266487338173,156.1355184023541,0,93.79611849967506,94.97026257832609,101.25180454951885
ckyx1ir2e001e3p67xsx4qrbg,283.22991372342324,26.792018865729226,1470,519,1704.008848221414,160.8794480979755,154.52040733152688,0,96.04732559588595,16.65347512220013,17.33882231377139
ckyx1my69001i3p67ee1tasgm,98.95833333333333,39.74556010928961,1470,123,317.10702508117066,126.3271888534745,104.02996058146779,0,82.3496204780833,31.462395759783785,38.20587827500341
ckyx1t1c2001q3p6769mv3eh9,457.2928530736318,171.04847176036608,1470,132,713.5946395540004,264.89497983443954,232.49425669335494,0,87.76846463404661,64.5721832355117,73.57105254688854
ckyx1z2ha001u3p671pqv1qma,146.93408976854593,86.74422167058735,1470,84,281.0101069707236,163.92256239958877,125.56259459335439,0,76.59872610292321,52.917804846860406,69.08444505429043
ckyx22w4p001y3p67emdd4c89,602.6939665876134,225.4351478075806,1470,132,686.988899826534,255.01860675378913,222.99025980771611,0,87.44078035960914,88.3994900125973,101.09641022077498
ckyx28cvd00223p678axpyzqw,43.52621336620037,76.17087339085066,1470,29,63.88887742977273,107.95017220892633,63.520874749715716,0,58.842772966380885,70.56114115633818,119.91471101583274
ckyx2afup00263p67j6oifbjc,494.8015349893105,169.54737912221128,1470,144,699.7889572287364,238.12263127922284,199.74647068747853,0,83.88386673472276,71.20170737715385,84.88128903538103
ckyx2coed002a3p672qervr0q,166.6699218432115,94.96309500369028,1470,87,278.45844666816555,156.83291823839212,122.1815256250395,0,77.90553602995439,60.55048651160255,77.72295731117377
ckyx2d60s002e3p67p51tggne,300.0018084436234,167.04646151974487,1470,89,394.2914872143628,217.0818300393683,194.1423473310752,0,89.43279467280473,76.950918227219,86.04328927520221
ckyx2gylk002i3p67md8s90pn,462.74510209605546,62.46421488348958,1470,364,1420.1914667833444,191.17962052852715,174.59994749370347,0,91.32769853345863,32.67305098252818,35.77562065747025
ckyx2u8if002m3p67nqz93mnc,311.0051050179438,22.610163421185824,1470,675,2645.094772041355,192.01428715559467,181.01367783848616,0,94.27094229285427,11.775250558758767,12.49085908378719
ckyx2xnzm002q3p67zdo7t656,123.97583910002609,121.49632231802556,1470,51,142.507380808308,136.91885607072732,101.37063154493877,0,74.03701320187366,88.73600452465435,119.85357145986097
ckyx2xxxr002u3p67ogf9zbkf,287.50754821009104,136.77543555625692,1470,104,424.93603989921894,200.21024956790126,183.40531459269192,0,91.60635631218773,68.31590083497177,74.57550282008401
ckyx38aw2002y3p67lhj2e7qj,284.35019733107674,178.63025216952258,1470,79,424.74539513391096,263.44967546280554,198.09848198048508,0,75.1940504889531,67.80431665202109,90.1724487657203
ckyx3aw7900323p676a2t3bd5,148.04865003699894,106.68211546783746,1470,69,178.67534313671203,126.88538860433175,109.98601266705,0,86.68138536425239,84.07754166281951,96.99607511982991
ckyx3cplu00363p67n95kdosc,62.673370652047254,6.2673370652047256,1470,491,74.91230549118012,7.475973460423272,7.117834443198687,0,95.20946644446343,83.83305663647826,88.05117785780142
ckyx3ekcp003a3p673f2dlz95,261.28397240571627,143.85297357168648,1470,90,402.42911129555756,219.10029392758136,161.70712404054552,0,73.80506942359199,65.65622117295462,88.95895862671925
ckyxalijp00033p679rse7nxq,488.3906127527432,57.80468605044546,1470,415,1761.5848835905533,207.99435974924606,196.25491214889095,0,94.35588175828039,27.791468057178886,29.453879863445813
ckyxaqw1300073p67tv2twa44,243.7522257733136,73.7275250795825,1470,163,660.1503284766338,198.45009874450957,184.08356162553133,0,92.7606298964486,37.15166963685992,40.05111832286328
ckyxas5i7000b3p6758jptnfp,10.4166666666667,170.13888888888943,1470,4,10.4166666666667,127.60416666666708,0.0,0,0.0,133.33333333333331,0.0
ckyxaz1ye000f3p67ejlkg8pi,133.47973733034456,114.74573910854183,1470,58,156.9438175862455,132.59046658148327,105.41234664551246,0,79.50220657888059,86.54147018784718,108.85417388004493
ckyxb3teh000j3p67hn0htc0x,193.04306514350625,193.04306514350625,1470,50,242.176370265918,237.33284286059964,172.68951352720347,0,72.76258584600312,81.33853823884479,111.78621168163549
ckyxba69s000n3p677mfwc360,154.17018577064616,45.23556348959079,1470,168,692.2055812910505,201.89329454322308,167.96522417209553,0,83.19504842996956,22.405678995894718,26.931505442604518
ckyxblgcu000r3p672kuta582,57.29166666666663,43.86393229166664,1470,65,74.41256605680339,56.0956267197441,39.969551292099155,0,71.25252649692028,78.1949233062544,109.74336932408168
