fid,total_displacement,VSL,total_frames,frames_present_by_fid,total_distance,VCL,VAP,class,WOB,LIN,STR
ckz3vyyc0000z3867codcgkg7,60.560174390619274,2.0200466610894106,1470,1470,104.80475098944065,3.493491699648022,3.380860738927908,0,96.77597743451167,57.823141852403296,59.74947852273797
cl4xsg9sb00ac356p1oo54ag8,29.846976628946738,0.9955764838790947,1470,1470,54.046866452814314,1.8015622150938106,1.7062245856094158,0,94.70805789077728,55.26184305698558,58.34967402743775
cl4xsgatd00ag356pn78v81ab,37.55782578608325,1.2527797573302104,1470,1470,45.85721245313103,1.528573748437701,1.4929954799006324,0,97.67245325432077,81.9574298335707,83.91048561068585
cl4xsgc7s00ak356pc8jz9vpq,75.83447801333878,2.52953670704806,1470,1470,81.77889903622179,2.7259633012073934,2.644659428677084,0,97.01742600517409,92.79423189327855,95.64697365639209
cl4xsge0j00ao356p13tlqptg,468.85299794344445,102.10576399657234,1470,220,1346.561855241366,299.9160495764861,166.0795545616548,0,55.375347466791816,34.04478157829723,61.48003242546448
cl4xsggag00as356pyqef10d2,39.59703710155881,1.320799739943078,1470,1470,40.659124221704275,1.355304140723476,1.3362302234961922,0,98.59264672377508,97.45412120101845,98.84522268080862
cl4xsghzt00ax356pe5pvev6v,75.25996611745185,2.510373274169599,1470,1470,91.19211513012529,3.0397371710041767,3.008160485803861,0,98.96120343885244,82.58520829089633,83.45210589716127
cl4xsgja900b1356p7ux71hb1,91.0073352507612,3.035642904892647,1470,1470,788.4637932802731,26.28212644267577,25.678972277511214,0,97.70507851988269,11.550218021794091,11.821512450290552
cl4xsgkex00b4356p4rm0x8xb,657.6291724613669,211.9988779645196,1470,153,816.4433614273267,261.4753249015622,204.53319264573727,0,78.22275112297423,81.07796712532281,103.6501094136409
cl4xsgm1x00b8356p7oxc7wov,10.416666666666698,0.3474585886090321,1470,1470,22.001298537159357,0.733376617905312,0.7082485393646634,0,96.57364607390674,47.37792017441894,49.058850007755886
cl4xsgniy00bc356pnz48aa9o,86.72774290207775,2.8928927176322734,1470,1470,113.13559892063762,3.771186630687921,3.71375399430923,0,98.47706724691547,76.71040977106365,77.89672450208595
cl4xsgom800bg356p4xh90n9s,99.17738912619603,3.308163422180807,1470,1470,2514.884499590855,83.82948331969517,69.99979794811662,0,83.50259977287806,3.9463006226158814,4.725961387249711
cl4xsgq7700bk356p8b91lbqv,183.34517007243156,87.22245954902084,1470,104,399.4236681859931,188.1899975107083,117.7226794769832,0,62.55522665081315,46.34808475623565,74.09146643325793
cl4xsgwq300br356p0k1ppyfe,457.72331564008806,15.2678301336721,1470,1470,763.1400663894492,25.438002212981644,22.8672418854563,0,89.89401641684965,60.019768871159805,66.76725689153851
cl4xsgxxc00bv356ppuucw1yc,22.43818669639368,0.7484487053255889,1470,1470,54.94089769085665,1.8313632563618887,1.7906497573551763,0,97.77687474807199,40.86839149609382,41.79760459862692
cl4xsgz3p00by356pqgusdo21,115.64376724570056,3.857416334267752,1470,1470,177.75606193767035,5.925202064589013,5.721128549845168,0,96.55583872888562,65.10185293630677,67.42404580949585
cl4xsh02b00c1356p9z3mu9uq,62.15180787573455,2.073137226624229,1470,1470,77.17016097775264,2.5723386992584216,2.5301508872212404,0,98.35994334457808,80.59347811475577,81.93729619426253
cl4xsh1m900c5356pe0on7b2b,807.6867312905282,102.00167482792753,1470,389,1623.8796783469763,204.5503965012901,177.3183904589006,0,86.68689647726117,49.86628066853159,57.524588715218336
cl4xsh3tl00c9356pefbj324r,20.6239477846078,0.6879329077234733,1470,1470,35.699089404399075,1.1899696468133028,1.155715089038392,0,97.12139230890105,57.81096262125119,59.52443766186916
cl4xsh5ft00cd356p3lr3ww8r,37.2677996249964,1.243105637593481,1470,1470,42.76528300450032,1.425509433483344,1.4074851506837376,0,98.73559007213564,87.20430804557041,88.32104814673156
cl4xsh72k00ch356pvxbjzv03,45.880657386552514,1.530396332158661,1470,1470,50.38940124399677,1.679646708133226,1.6493831042281806,0,98.1982161035114,91.11418042545131,92.78598333131352
cl4xsh8iz00cl356pbia1b62k,69.07279020875164,2.3039936829331724,1470,1470,82.59285881770775,2.753095293923592,2.6562783280830873,0,96.48334127575636,83.68739316864038,86.73766068015387
cl4xshaem00cp356plbcizt9o,38.01726581436388,1.2681048501727912,1470,1470,42.466072226320044,1.415535740877335,1.4028764778321559,0,99.10569103417106,89.58479913667404,90.3931935712811
cl4xshc7l00ct356puxlvdquf,32.60932467187192,1.087717432894298,1470,1470,68.75831750793446,2.291943916931149,2.2502360457962114,0,98.18024032670122,47.45829183947582,48.33792592231922
cl4xshdxk00cx356p03y0ofnx,28.94259164468708,0.9654097961808488,1470,1470,30.117151289583294,1.0039050429861098,0.9956092736496516,0,99.17364999863109,96.1654494043822,96.96673401221956
cl4xshfof00d1356pknnc851a,18.633899812498203,0.6215528187967406,1470,1470,19.747309717956377,0.6582436572652126,0.6514218546625598,0,98.96363564960197,94.42594880125235,95.41479370825047
cl4xshh7400d5356p4kzpuyuj,29.609730007399754,0.987662879756697,1470,1470,48.60219693780972,1.6200732312603243,1.6034721791136348,0,98.97529001613249,60.96408857940031,61.59526137227126
cl4xshj5q00d9356pn55dcg1h,39.211521301497385,1.3079404654685989,1470,1470,72.3697367007789,2.41232455669263,2.359921722021048,0,97.82770380021219,54.219091781821625,55.423044470664586
cl4xshk9100dd356pnpzahm5y,642.5133077956009,189.6575426625569,1470,167,688.222498132123,201.9335473561319,182.9226941759323,0,90.58558945301353,93.92077004821545,103.68180040041786
cl4xshlb400di356pkg8e46cx,45.88065738655256,1.5303963321586627,1470,1470,76.82977345407832,2.560992448469278,2.4967802918183075,0,97.49268465475755,59.75794005458277,61.29479382601723
