fid,total_displacement,VSL,total_frames,frames_present_by_fid,total_distance,VCL,VAP,class,WOB,LIN,STR
ckz3w0j4d00133867psu0dku8,0.0,0.0,1470,451,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xj98o800033f6bbzcyndpi,0.0,0.0,1470,451,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xj9dfe00073f6bo87qdh30,0.0,0.0,1470,451,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xj9ksa000b3f6bvr1hgnfn,0.0,0.0,1470,451,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xjb311000g3f6b7y8tt576,0.0,0.0,1470,766,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xjb8ci000k3f6bjjkf3trc,0.0,0.0,1470,766,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xjcojq000o3f6b4ewbxdvb,27.950849718747396,5.434887445311993,1470,253,27.950849718747396,5.413405676753449,5.220069759726537,0,96.42857142857137,100.39682539682538,104.11522633744859
cl1xjcsw3000s3f6b3gcs37qc,0.0,0.0,1470,253,0.0,0.0,0.0,0,0.0,0.0,0.0
cl1xjczhw000w3f6bjpdezu1r,182.81769342100833,35.54788483186273,1470,253,876.821925460764,169.81926619595825,157.73404538173475,0,92.8834807233956,20.932774960199882,22.536596170999555
cl1xjd69n00103f6bcv0qdi0b,9.31694990624914,1.8116291484373328,1470,253,9.31694990624914,1.804468558917818,1.669133416998992,0,92.50000000000057,100.39682539682538,108.53710853710785
cl52fut8q000k3b6gdt8h7c1q,0.0,0.0,1470,451,0.0,0.0,0.0,1,0.0,0.0,0.0
