fid,total_displacement,VSL,total_frames,frames_present_by_fid,total_distance,VCL,VAP,class,WOB,LIN,STR
ckz3v9nzv00033867jsekqdcl,27.163343355011026,0.9060611466273248,1470,1470,28.216674469411497,0.94055581564705,0.932248652987287,0,99.11678153262513,96.33252291401816,97.19093116669602
ckz6ru2eb0001386lefk6js4m,6.25,0.20847515316541865,1470,1470,6.25,0.20833333333333337,0.20393192488262837,0,97.8873239436616,100.06807351940093,102.22781611334521
ckz6ru3um0003386l39xwv0yk,11.785113019775805,0.3931045186991249,1470,1470,13.483616572915826,0.4494538857638609,0.442259162707803,0,98.39922998021694,87.46270332740175,88.8855566705004
ckz6ru5610005386l8uoys4lc,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
ckz6ru6of0007386lhf2t4dtw,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
ckz6ru83f0009386lx7517dwf,89.7527467855751,3.8747881872186607,1470,1136,92.66327433133668,3.9969194033763187,3.98815459663752,0,99.78071094625038,96.9443663023455,97.1574218934632
ckz6ru99l000b386l18xh2byu,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
ckz6rub67000d386ld3mx1dyi,170.88413878674896,5.700015521137304,1470,1470,1620.2901636493325,54.00967212164442,31.756013199688613,0,58.79690054063921,10.553693990771364,17.94940531512689
ckz6ruchb000f386lxxpeu5na,180.4339868514552,6.01856048721668,1470,1470,193.03184831407196,6.4343949438024,6.3814102909546815,0,99.17654024487955,93.53731842360328,94.31395589385122
ckz6rudsb000h386lkwwvc8dz,68.24308064233007,2.2763178703023645,1470,1470,68.83246239566246,2.294415413188749,2.267943291738121,0,98.84623676695769,99.21123512410368,100.36925872859128
ckz6ruf3e000j386lbyqpxw51,166.66666666666669,5.559337417744498,1470,1470,171.47265613901718,5.715755204633907,5.703612631328399,0,99.78755959849954,97.263392477645,97.47045911232757
ckz6rugcj000l386lzjazem8c,778.5961871017894,52.549880396677246,1470,727,2643.833874479175,178.19513046695954,113.12368706647416,0,63.48304062520342,29.490076557631244,46.4534720882972
ckz6rui7o000n386lh32dwmkr,125.06942516503031,4.171818810814489,1470,1470,135.43956175001335,4.514652058333779,4.491710106200042,0,99.49183343838453,92.40620887081565,92.8781847487442
ckz6ruj49000p386lndk3j9jv,49.69525184115243,1.657636038268529,1470,1470,72.29727846949257,2.4099092823164194,2.388858426544198,0,99.12648762645591,68.78416753825684,69.39030039827519
ckz6rup8s000r386lkjotnoh0,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
ckz6rurv1000t386llsdca8lh,793.5456046983759,118.91050345633155,1470,322,2686.340084524111,408.7908824275821,175.6037268682894,0,42.956859953792595,29.08834530510761,67.71525045451895
ckz6rut1n000v386l8rfix41j,20.518453753741856,0.6844140462446228,1470,1470,20.518453753741856,0.683948458458062,0.6796318132083282,0,99.36886395511945,100.06807351940093,100.70365055657402
ckz6ruunj000x386l4qiqzsvd,20.518453753741856,0.6844140462446228,1470,1470,20.518453753741856,0.683948458458062,0.6796318132083282,0,99.36886395511945,100.06807351940093,100.70365055657402
ckz6ruw8w000z386lc52x10qx,38.24491614726206,1.275698360255848,1470,1470,56.14759295753879,1.8715864319179598,1.8620312777560748,0,99.48946230860986,68.16133834377828,68.51111340047876
ckz6ruxwl0011386lwhdpziws,349.87131811011756,94.19612410657011,1470,174,1073.218339535972,302.2281530877163,160.25983331009706,0,53.02611013328878,31.16722355088852,58.77712597161134
ckz6ruzco0013386lo3nqjmle,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
ckz6rv4et0015386le3rdpw93,6.25,0.20847515316541865,1470,1470,6.25,0.20833333333333337,0.20754551820728012,0,99.62184873949444,100.06807351940093,100.44791858969948
ckz6rv5s20017386lyas5kerj,185.43422201536708,37.54659867253301,1470,243,745.0734184815722,150.24114199834173,89.6585081651173,0,59.67640219754645,24.990890093838228,41.87734041189518
ckz6rva9o0019386ll7e0plel,126.87824982154264,4.232154010385017,1470,1470,135.395261188484,4.513175372949467,4.491595965702456,0,99.52185755119662,93.7733117075662,94.22383586372146
ckz6rvjnr001b386l6bprt2rz,96.88060019655349,115.78413194222246,1470,42,182.66596091165965,213.11028773026962,118.38499075060506,0,55.5510444903735,54.33061593383452,97.80305020772298
ckz6rvlfq001d386lt59x4kz2,105.34747399808775,3.5139729243746083,1470,1470,114.89343002134505,3.829781000711502,3.801212104251545,0,99.25403315608257,91.75388680767327,92.44348455179157
ckz6rvnb8001f386l63s6p1ys,5.892556509887842,0.19655225934956042,1470,1470,5.892556509887842,0.19641855032959477,0.192268862646578,0,97.88732394366342,100.06807351940093,102.22781611334332
ckz6rvpuj001h386lhrb15el1,190.04065719968682,6.339000818777845,1470,1470,205.47055558580124,6.849018519526709,6.8159547842449335,0,99.51724856360791,92.55341916079229,93.00238953213764
ckz6rvrjs001j386lscfviwaz,105.77918562321747,3.528373107922162,1470,1470,119.16668272003706,3.972222757334569,3.9589969234768834,0,99.66704198969545,88.82616417740283,89.12290603205275
ckz6rvtvy001l386li54we947,271.9069266056147,70.49438837923343,1470,180,971.3570700460083,264.42498017919115,163.07035422788016,0,61.66979916851023,26.659504079932976,43.22943229811234
ckz6rvvx4001n386lwp0hh90g,91.48300730190286,7.933924527067681,1470,566,94.59787833882207,8.18956897279555,8.140041908502525,0,99.39524211277117,96.87841391192774,97.46785847355962
ckz6rvxvs001p386l9u5f2w3s,1303.8908287900401,56.8928322446233,1470,1124,4859.647065682788,211.85294147549521,124.28928255865027,0,58.66771624364095,26.85487010394143,45.77452783813151
ckz6rvzvz001r386lcw1fqa7h,36.990168551176446,75.52159412531857,1470,25,96.01940394655223,188.19803173524238,96.80941375305314,0,51.44018397027921,40.12879063026685,78.010589257325
ckz6rw1y9001t386ll8rr5ixq,71.68604389202203,92.43726712392315,1470,39,146.9384761587019,184.61500850708703,94.69161909565737,0,51.291398170383495,50.070288364650835,97.61926980099804
ckz6rw3in001v386l6bltg9jj,888.0017409971048,59.11968112616594,1470,737,3495.457463701835,232.3981217386566,125.67910056705392,0,54.07922388821472,25.43896684012317,47.040184771710436
ckz6rw56s001x386l432ih3l6,246.12667879343928,9.40733795700353,1470,1283,262.243362642896,10.015529828138662,9.997153556276231,0,99.81652221921597,93.9275117585251,94.10016465234334
cl4sse7t80004356hlgz3o2fx,852.7586209619931,89.47574395532689,1470,464,2248.2990284042,237.42813015475386,144.48045146587958,0,60.8522888049147,37.685401429479846,61.92930811574702
cl4ssee0s0008356hd15z4qn8,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
cl4ssegqi000c356hwxoota92,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
cl4sseopo000g356h6ldd8ms6,934.1897577431591,80.44867861057082,1470,570,2961.6117977394106,254.5946984021599,159.99136196101273,0,62.84159213256242,31.59872499917238,50.28313880481551
cl4swkq5u0003356p8vuhc7nn,1214.946433004124,193.28693252338337,1470,309,2473.4380475435996,392.2280399017359,206.63152846827987,0,52.68147797899581,49.279223528182015,93.54183940668811
cl4uq6b5l0003356p4ou3mrfw,0.0,0.0,1470,1470,0.0,0.0,0.0,0,0.0,0.0,0.0
cl4uq7un10007356p14ye3ifb,455.66696004013966,62.542523927077994,1470,358,1602.500048828237,219.3365988619654,137.27268422939986,0,62.58539839755123,28.51440400351869,45.560793305798256
cl4uqbjp9000b356p2175vvqw,58.999176077109595,1.9679779630894283,1470,1470,59.03871635666137,1.9679572118887125,1.9584738479851405,0,99.51811127567807,100.00105445385654,100.48528169595248
cl4uqf5bj000f356p05tutl57,796.8756808275962,61.491194268586156,1470,636,1814.747574878613,139.8154578129749,98.95133839218572,0,70.77281721206296,43.9802545658723,62.1428626107822
cl4uqu10i000j356pw85hd2yi,274.8598917074742,27.485989170747423,1470,491,568.745926048039,56.758758403979456,51.37663175966805,0,90.51753985525156,48.425987360605006,53.49900962624922
