fid,total_displacement,VSL,total_frames,frames_present_by_fid,total_distance,VCL,VAP,class,WOB,LIN,STR
ckz3x1hsf001j3867igiqk5mn,139.9133226223372,380.8751560274735,1470,19,141.0970679806032,363.881912160503,86.46283689152729,0,23.7612351705434,104.66998861418399,440.5073552066118
cl3143jm20003396cuges2p86,198.01532628674087,373.182730309627,1470,27,212.76428418405527,386.12777500069296,124.84943834554163,0,32.33371086690606,96.64747124419041,298.9062147614806
cl31445hf0007396cqok6byk7,716.1736737012732,47.550826573661766,1470,739,1935.049494456218,128.3050409044042,112.51760007203232,0,87.6953853713865,37.0607625690173,42.26078990595279
cl3144hts000b396c4ihaxgzt,146.27908067951628,9.71229668468333,1470,739,160.65935339898465,10.652649954736466,10.014575030366862,0,94.01017655624835,91.17258828508649,96.98161584723324
cl3144p8j000g396ci3uqwj2m,443.95657359263333,65.72166799407563,1470,332,1411.6142565247978,208.34065834251535,155.95085582084695,0,74.85377893184021,31.54529150331673,42.14255038752419
cl3144v7z000j396cntt1kvmx,67.08850911710263,4.454386106691096,1470,739,77.94661143807912,5.168313884256937,4.727193760221367,2,91.46491227285452,86.18644700081941,94.22897246510378
cl31452bd000n396cl5uyjaty,139.08493108728757,9.234636345903917,1470,739,145.21165559506954,9.628377705221121,9.114745969068679,0,94.66543843752704,95.9106157717131,101.31534523553474
cl31459ks000r396cqrqm7umg,430.4088011543341,28.57727812542327,1470,739,1639.4268671149007,108.70354058001372,101.41457501933024,0,93.29463831463863,26.289187981313557,28.1786697030247
cl3145kma000v396c716tkhxm,0.0,0.0,1470,1,0.0,0.0,0.0,0,0.0,0.0,0.0
cl3146m3g000z396ce2oi4n9l,65.6993626300895,87.00726402363205,1470,38,150.00708329900422,193.4301863592423,106.34832780370374,0,54.98021265728998,44.98122328334031,81.81347635689096
cl314etiv0013396cef6ngytu,72.76770498572067,8.409475340330927,1470,380,1206.022657740804,155.51344797184055,132.95310165998416,0,85.49299330309911,5.407555069998618,6.325144156348769
cl314jqvw0018396c8dtr2qtj,200.3685839757431,15.510364320397173,1470,590,1904.9065076628085,158.20409978894511,143.7657790614862,0,90.8736115266794,9.804021729581622,10.788634417487941
cl316iucr001c396cncmtn8ds,98.99670308763936,49.49835154381968,1470,99,102.45812632236365,50.71159787672545,48.064259327266754,0,94.77961913979895,97.60755648864577,102.98369773429417
cl31722oi001o396catkehdu1,380.2140410530482,53.535885090802765,1470,349,458.7825261989393,64.41359250357601,59.996946462443965,0,93.14330117375948,83.112714273514,89.23101632232967
cl3175c4i001s396cws1cud05,220.50388161108535,67.10987701206946,1470,162,277.7256670855703,84.00344251353671,75.19158770454959,0,89.51012655515024,79.88943667547322,89.25184194243164
cl3178ar0001w396cxexl3rlk,81.03604307823633,13.506007179706055,1470,295,480.0384483523646,79.73519989581649,58.76477845771698,0,73.69991990300412,16.93857568219965,22.98316701631749
cl318fwy20020396cdnb3d3nf,11.458333333333332,46.78819444444444,1470,13,11.458333333333332,43.18910256410257,10.797275641025651,0,25.00000000000002,108.33333333333333,433.333333333333
cl318hg6u0025396cskue30q4,0.0,0.0,1470,3,0.0,0.0,0.0,0,0.0,0.0,0.0
cl31b2j7j0029396cj826pcpp,107.47355133292616,105.32408030626763,1470,51,168.06008532884877,161.46949374732532,118.84198371631437,0,73.60027021716165,65.22847001123534,88.6253132206922
cl31b33wl002d396cl7y99mp1,1133.276365755748,136.7747337981075,1470,407,1226.9977917045376,147.72209285877724,143.14240589924168,0,96.8997955072883,92.58922017092226,95.55151245283916
cl31b3dpv002h396cthway2ja,65.21864934374393,38.04421211718396,1470,85,87.4669737177166,50.4221377902131,44.03469743629003,0,87.33207151886594,75.45140643475119,86.39598846393078
cl31b41i8002l396cg1a5d10o,139.16682260470301,9.341334667986915,1470,731,1804.3106790886563,120.94558587598381,101.56293974727475,0,83.97407727754216,7.723584618925582,9.197582003072704
cl31binjb0031396cc23hv73o,193.02339110555712,16.33531289148929,1470,575,2069.2904801086797,176.33953656578313,156.84795638973483,0,88.9465626622099,9.263556664387304,10.414743849705895
cl31bo6340035396c2qhutocv,65.25191568069094,17.567823452493716,1470,183,156.7645315452609,41.97520243561631,37.78582159641715,0,90.01939098298563,41.85286176866004,46.49316254158013
